state,state_fips,zip_code,brnd_name,gnrc_name,totl_day_sply,totl_drg_cost
KY,21,"60677",Trintellix,"Vortioxetine Hydrobromide",630,8508.44
CA,06,"94526",Trintellix,"Vortioxetine Hydrobromide",1188,17494.85
NJ,34,"08043",Trintellix,"Vortioxetine Hydrobromide",780,10014.15
IN,18,"47240",Trintellix,"Vortioxetine Hydrobromide",714,9733.23
PA,42,"17922",Trintellix,"Vortioxetine Hydrobromide",450,6002.95
PA,42,"19126",Trintellix,"Vortioxetine Hydrobromide",1170,15898.71
NC,37,"27707",Trintellix,"Vortioxetine Hydrobromide",510,7138.71
TX,48,"76834",Trintellix,"Vortioxetine Hydrobromide",561,11916.59
VA,51,"24014",Trintellix,"Vortioxetine Hydrobromide",330,4639.19
MA,25,"02169",Trintellix,"Vortioxetine Hydrobromide",900,12195
KS,20,"67114",Trintellix,"Vortioxetine Hydrobromide",947,13069.97
MA,25,"02128",Trintellix,"Vortioxetine Hydrobromide",420,5614.66
TX,48,"76642",Trintellix,"Vortioxetine Hydrobromide",630,8506.89
MS,28,"39157",Trintellix,"Vortioxetine Hydrobromide",1530,21437.66
NC,37,"28260",Trintellix,"Vortioxetine Hydrobromide",1040,14163.84
CA,06,"93389",Trintellix,"Vortioxetine Hydrobromide",930,12277.5
PA,42,"19004",Trintellix,"Vortioxetine Hydrobromide",600,8206.28
LA,22,"70791",Trintellix,"Vortioxetine Hydrobromide",600,8425.56
KS,20,"66207",Trintellix,"Vortioxetine Hydrobromide",464,6066.75
PA,42,"15370",Trintellix,"Vortioxetine Hydrobromide",3569,47838.63
NC,37,"28219",Trintellix,"Vortioxetine Hydrobromide",450,6407.43
PA,42,"15217",Trintellix,"Vortioxetine Hydrobromide",420,5479.6
TX,48,"75766",Trintellix,"Vortioxetine Hydrobromide",840,11643.44
KY,21,"40507",Trintellix,"Vortioxetine Hydrobromide",330,4623.39
HI,15,"96816",Trintellix,"Vortioxetine Hydrobromide",720,9978.64
NH,33,"03302",Trintellix,"Vortioxetine Hydrobromide",1676,23545.48
CT,09,"06870",Trintellix,"Vortioxetine Hydrobromide",1860,25280.52
TN,47,"37615",Trintellix,"Vortioxetine Hydrobromide",1800,24737.85
IN,18,"46214",Trintellix,"Vortioxetine Hydrobromide",1380,19032.09
NY,36,"11767",Trintellix,"Vortioxetine Hydrobromide",810,11403.16
WA,53,"98052",Trintellix,"Vortioxetine Hydrobromide",341,4829.05
MI,26,"48124",Trintellix,"Vortioxetine Hydrobromide",252,3645.54
MO,29,"63108",Trintellix,"Vortioxetine Hydrobromide",1770,24160.74
AL,01,"35233",Trintellix,"Vortioxetine Hydrobromide",600,8118.09
SC,45,"29502",Trintellix,"Vortioxetine Hydrobromide",450,6028.74
AZ,04,"85308",Trintellix,"Vortioxetine Hydrobromide",450,6296.81
IL,17,"60123",Trintellix,"Vortioxetine Hydrobromide",570,8193.5
NC,37,"27518",Trintellix,"Vortioxetine Hydrobromide",390,5091.97
TX,48,"76448",Trintellix,"Vortioxetine Hydrobromide",352,4909.01
KS,20,"66601",Trintellix,"Vortioxetine Hydrobromide",1140,15875.46
OK,40,"74435",Trintellix,"Vortioxetine Hydrobromide",487,6972.98
LA,22,"70506",Trintellix,"Vortioxetine Hydrobromide",365,5064.93
NY,36,"12110",Trintellix,"Vortioxetine Hydrobromide",420,5517.85
TX,48,"77084",Trintellix,"Vortioxetine Hydrobromide",700,9359.12
NY,36,"11942",Trintellix,"Vortioxetine Hydrobromide",1050,13526.43
IA,19,"52627",Trintellix,"Vortioxetine Hydrobromide",4189,58308.51
KS,20,"64108",Trintellix,"Vortioxetine Hydrobromide",330,4702.17
OK,40,"73044",Trintellix,"Vortioxetine Hydrobromide",280,3924.74
UT,49,"84601",Trintellix,"Vortioxetine Hydrobromide",390,5585.6
MO,29,"65804",Trintellix,"Vortioxetine Hydrobromide",925,12898.15
MO,29,"65804",Trintellix,"Vortioxetine Hydrobromide",360,4921.85
NH,33,"03246",Trintellix,"Vortioxetine Hydrobromide",3391,47170.53
MN,27,"55407",Trintellix,"Vortioxetine Hydrobromide",774,10925.42
PA,42,"15701",Trintellix,"Vortioxetine Hydrobromide",630,18533.73
CA,06,"92679",Trintellix,"Vortioxetine Hydrobromide",418,5500.9
NC,37,"27573",Trintellix,"Vortioxetine Hydrobromide",450,6352.35
MO,29,"64184",Trintellix,"Vortioxetine Hydrobromide",360,5006.52
CO,08,"81505",Trintellix,"Vortioxetine Hydrobromide",600,8215.97
TN,47,"37918",Trintellix,"Vortioxetine Hydrobromide",750,10117.79
KY,21,"40701",Trintellix,"Vortioxetine Hydrobromide",570,8218.89
OH,39,"44125",Trintellix,"Vortioxetine Hydrobromide",600,8371.77
OK,40,"72712",Trintellix,"Vortioxetine Hydrobromide",900,12318.05
AK,02,"99508",Trintellix,"Vortioxetine Hydrobromide",168,2345.4
OH,39,"45701",Trintellix,"Vortioxetine Hydrobromide",630,8739.11
WA,53,"98801",Trintellix,"Vortioxetine Hydrobromide",330,4703.51
CA,06,"95817",Trintellix,"Vortioxetine Hydrobromide",861,12042.83
IN,18,"46580",Trintellix,"Vortioxetine Hydrobromide",804,11186.28
MD,24,"20721",Trintellix,"Vortioxetine Hydrobromide",1380,18277.84
TN,47,"37604",Trintellix,"Vortioxetine Hydrobromide",840,11260.98
MI,26,"48348",Trintellix,"Vortioxetine Hydrobromide",3363,46180.87
OH,39,"45876",Trintellix,"Vortioxetine Hydrobromide",297,4338.18
AL,01,"36117",Trintellix,"Vortioxetine Hydrobromide",690,9518.3
MI,26,"48126",Trintellix,"Vortioxetine Hydrobromide",330,4634.21
OH,39,"44017",Trintellix,"Vortioxetine Hydrobromide",496,6815.86
CA,06,"92395",Trintellix,"Vortioxetine Hydrobromide",2877,44138.24
AZ,04,"85635",Trintellix,"Vortioxetine Hydrobromide",540,7250.48
MI,26,"48316",Trintellix,"Vortioxetine Hydrobromide",1080,14628.98
NC,37,"28083",Trintellix,"Vortioxetine Hydrobromide",1681,23685.49
PA,42,"17842",Trintellix,"Vortioxetine Hydrobromide",1350,18441.25
OH,39,"43058",Trintellix,"Vortioxetine Hydrobromide",2144,29113.27
OH,39,"44193",Trintellix,"Vortioxetine Hydrobromide",3343,52745.46
AR,05,"72764",Trintellix,"Vortioxetine Hydrobromide",655,9345.34
GA,13,"30224",Trintellix,"Vortioxetine Hydrobromide",540,7573.72
OR,41,"97060",Trintellix,"Vortioxetine Hydrobromide",540,7324.68
FL,12,"34232",Trintellix,"Vortioxetine Hydrobromide",168,2427.72
NY,36,"11367",Trintellix,"Vortioxetine Hydrobromide",780,10966.56
NY,36,"10708",Trintellix,"Vortioxetine Hydrobromide",783,10455.95
NY,36,"11374",Trintellix,"Vortioxetine Hydrobromide",750,10034.68
NC,37,"28801",Trintellix,"Vortioxetine Hydrobromide",420,5923.61
VA,51,"23805",Trintellix,"Vortioxetine Hydrobromide",420,5731.09
FL,12,"33759",Trintellix,"Vortioxetine Hydrobromide",390,5419.72
MA,25,"01267",Trintellix,"Vortioxetine Hydrobromide",960,13303.93
CA,06,"92373",Trintellix,"Vortioxetine Hydrobromide",1260,16528.47
CT,09,"06030",Trintellix,"Vortioxetine Hydrobromide",900,12305.61
KS,20,"66762",Trintellix,"Vortioxetine Hydrobromide",494,7093.73
FL,12,"34208",Trintellix,"Vortioxetine Hydrobromide",797,11072.51
CT,09,"06107",Trintellix,"Vortioxetine Hydrobromide",2370,32153.18
LA,22,"75312",Trintellix,"Vortioxetine Hydrobromide",784,11097.3
MO,29,"63628",Trintellix,"Vortioxetine Hydrobromide",2272,31562.44
MN,27,"55744",Trintellix,"Vortioxetine Hydrobromide",753,10662.58
OH,39,"44145",Trintellix,"Vortioxetine Hydrobromide",360,4802.96
RI,44,"02920",Trintellix,"Vortioxetine Hydrobromide",600,8428.05
TX,48,"76450",Trintellix,"Vortioxetine Hydrobromide",168,2427.72
KY,21,"40202",Trintellix,"Vortioxetine Hydrobromide",810,11000.3
CO,08,"80228",Trintellix,"Vortioxetine Hydrobromide",360,4963.32
PA,42,"15317",Trintellix,"Vortioxetine Hydrobromide",381,5592.06
TN,47,"37821",Trintellix,"Vortioxetine Hydrobromide",870,12118.22
CA,06,"90731",Trintellix,"Vortioxetine Hydrobromide",1334,17891.76
UT,49,"84108",Trintellix,"Vortioxetine Hydrobromide",480,7235.03
TX,48,"78009",Trintellix,"Vortioxetine Hydrobromide",930,12814.71
NY,36,"14228",Trintellix,"Vortioxetine Hydrobromide",7900,123812.5
KS,20,"66206",Trintellix,"Vortioxetine Hydrobromide",540,7138.49
TX,48,"76550",Trintellix,"Vortioxetine Hydrobromide",212,3061.8
IL,17,"60515",Trintellix,"Vortioxetine Hydrobromide",420,5919.51
MO,29,"64119",Trintellix,"Vortioxetine Hydrobromide",690,9635.5
NC,37,"28801",Trintellix,"Vortioxetine Hydrobromide",182,3430.24
NY,36,"10306",Trintellix,"Vortioxetine Hydrobromide",360,4780.32
FL,12,"32886",Trintellix,"Vortioxetine Hydrobromide",1320,17584.77
NJ,34,"08005",Trintellix,"Vortioxetine Hydrobromide",360,5076.96
PA,42,"18657",Trintellix,"Vortioxetine Hydrobromide",660,9083.62
IL,17,"62033",Trintellix,"Vortioxetine Hydrobromide",439,6426.85
KY,21,"40165",Trintellix,"Vortioxetine Hydrobromide",255,3058.43
KY,21,"40207",Trintellix,"Vortioxetine Hydrobromide",1050,14628.14
LA,22,"70816",Trintellix,"Vortioxetine Hydrobromide",390,5485.23
CA,06,"91730",Trintellix,"Vortioxetine Hydrobromide",182,2738.97
GA,13,"30401",Trintellix,"Vortioxetine Hydrobromide",330,4590.32
GA,13,"30117",Trintellix,"Vortioxetine Hydrobromide",540,7678.58
ME,23,"04901",Trintellix,"Vortioxetine Hydrobromide",900,12351.82
CA,06,"90814",Trintellix,"Vortioxetine Hydrobromide",750,10202.16
TX,48,"75206",Trintellix,"Vortioxetine Hydrobromide",660,8651.75
CA,06,"93720",Trintellix,"Vortioxetine Hydrobromide",690,8979.9
TN,47,"37615",Trintellix,"Vortioxetine Hydrobromide",360,4721.76
OH,39,"43920",Trintellix,"Vortioxetine Hydrobromide",1140,15390.26
TX,48,"75284",Trintellix,"Vortioxetine Hydrobromide",810,11057.54
VA,51,"23518",Trintellix,"Vortioxetine Hydrobromide",1470,19974.15
NY,36,"12043",Trintellix,"Vortioxetine Hydrobromide",330,4355.45
NV,32,"89506",Trintellix,"Vortioxetine Hydrobromide",330,4308.59
CA,06,"93901",Trintellix,"Vortioxetine Hydrobromide",900,11235.7
FL,12,"33613",Trintellix,"Vortioxetine Hydrobromide",390,5186.59
IN,18,"89702",Trintellix,"Vortioxetine Hydrobromide",196,2891.56
LA,22,"70808",Trintellix,"Vortioxetine Hydrobromide",750,10632.57
TN,47,"37203",Trintellix,"Vortioxetine Hydrobromide",660,8945.7
CA,06,"94515",Trintellix,"Vortioxetine Hydrobromide",1170,15942.87
IN,18,"48278",Trintellix,"Vortioxetine Hydrobromide",330,4364.8
LA,22,"70380",Trintellix,"Vortioxetine Hydrobromide",420,5850.13
MO,29,"63136",Trintellix,"Vortioxetine Hydrobromide",390,5371.82
NJ,34,"08879",Trintellix,"Vortioxetine Hydrobromide",1020,13026.88
MO,29,"63303",Trintellix,"Vortioxetine Hydrobromide",360,4811.19
CA,06,"92879",Trintellix,"Vortioxetine Hydrobromide",1050,14756.79
NV,32,"89144",Trintellix,"Vortioxetine Hydrobromide",420,5929.86
OH,39,"44504",Trintellix,"Vortioxetine Hydrobromide",1520,21058.39
CT,09,"06107",Trintellix,"Vortioxetine Hydrobromide",330,4287.69
AL,01,"35242",Trintellix,"Vortioxetine Hydrobromide",630,8581.63
MA,25,"02720",Trintellix,"Vortioxetine Hydrobromide",2150,28546.91
CA,06,"95609",Trintellix,"Vortioxetine Hydrobromide",480,6798.65
TN,47,"37660",Trintellix,"Vortioxetine Hydrobromide",3307,44984.87
GA,13,"30068",Trintellix,"Vortioxetine Hydrobromide",330,4589.31
FL,12,"32548",Trintellix,"Vortioxetine Hydrobromide",614,8676.48
MI,26,"48723",Trintellix,"Vortioxetine Hydrobromide",2054,28652.64
CA,06,"94110",Trintellix,"Vortioxetine Hydrobromide",420,6017.47
MA,25,"02478",Trintellix,"Vortioxetine Hydrobromide",810,10883.23
UT,49,"84127",Trintellix,"Vortioxetine Hydrobromide",420,5966.94
TX,48,"76015",Trintellix,"Vortioxetine Hydrobromide",2850,38295.01
CA,06,"91204",Trintellix,"Vortioxetine Hydrobromide",4342,60613.64
SD,46,"57701",Trintellix,"Vortioxetine Hydrobromide",570,7576.54
SD,46,"57117",Trintellix,"Vortioxetine Hydrobromide",390,5467.02
CA,06,"95355",Trintellix,"Vortioxetine Hydrobromide",322,4608.45
LA,22,"70427",Trintellix,"Vortioxetine Hydrobromide",360,4776.84
CO,08,"81003",Trintellix,"Vortioxetine Hydrobromide",3875,53099.8
NY,36,"11209",Trintellix,"Vortioxetine Hydrobromide",470,6771.76
NE,31,"68198",Trintellix,"Vortioxetine Hydrobromide",870,12010.55
UT,49,"84127",Trintellix,"Vortioxetine Hydrobromide",870,11318.35
CA,06,"94520",Trintellix,"Vortioxetine Hydrobromide",555,7480.34
MN,27,"55416",Trintellix,"Vortioxetine Hydrobromide",660,9113.26
FL,12,"34711",Trintellix,"Vortioxetine Hydrobromide",630,8666.94
TX,48,"79529",Trintellix,"Vortioxetine Hydrobromide",630,8559.06
HI,15,"70601",Trintellix,"Vortioxetine Hydrobromide",3616,50900.95
OH,39,"44012",Trintellix,"Vortioxetine Hydrobromide",1879,24761.66
GA,13,"30458",Trintellix,"Vortioxetine Hydrobromide",561,7904.76
OH,39,"45750",Trintellix,"Vortioxetine Hydrobromide",779,10905.18
GA,13,"30101",Trintellix,"Vortioxetine Hydrobromide",720,9878.96
CT,09,"06095",Trintellix,"Vortioxetine Hydrobromide",423,5487.03
TX,48,"76642",Trintellix,"Vortioxetine Hydrobromide",1690,22938.11
OH,39,"43035",Trintellix,"Vortioxetine Hydrobromide",2353,35258.27
LA,22,"70586",Trintellix,"Vortioxetine Hydrobromide",570,8047.72
NJ,34,"08203",Trintellix,"Vortioxetine Hydrobromide",540,6820.48
OH,39,"44512",Trintellix,"Vortioxetine Hydrobromide",2961,40731.8
PR,72,"00733",Trintellix,"Vortioxetine Hydrobromide",3135,43309.48
PA,42,"15122",Trintellix,"Vortioxetine Hydrobromide",2352,31106.32
NJ,34,"08053",Trintellix,"Vortioxetine Hydrobromide",1129,15792.67
KS,20,"66502",Trintellix,"Vortioxetine Hydrobromide",570,7924.97
MO,29,"64180",Trintellix,"Vortioxetine Hydrobromide",2541,35491.96
OH,39,"43950",Trintellix,"Vortioxetine Hydrobromide",869,12035.39
MO,29,"63043",Trintellix,"Vortioxetine Hydrobromide",480,6717.75
CA,06,"92651",Trintellix,"Vortioxetine Hydrobromide",1474,20433.3
CA,06,"92231",Trintellix,"Vortioxetine Hydrobromide",3420,47660.95
NY,36,"10461",Trintellix,"Vortioxetine Hydrobromide",360,4988.11
NE,31,"68198",Trintellix,"Vortioxetine Hydrobromide",330,4561.75
NY,36,"10021",Trintellix,"Vortioxetine Hydrobromide",1770,26893.71
MO,29,"65804",Trintellix,"Vortioxetine Hydrobromide",389,5596.63
DE,10,"19966",Trintellix,"Vortioxetine Hydrobromide",810,10321.86
PA,42,"16505",Trintellix,"Vortioxetine Hydrobromide",1200,16506.84
IN,18,"46902",Trintellix,"Vortioxetine Hydrobromide",682,8665.83
AL,01,"35216",Trintellix,"Vortioxetine Hydrobromide",1230,16871.19
TX,48,"77706",Trintellix,"Vortioxetine Hydrobromide",1860,25451.04
NC,37,"28353",Trintellix,"Vortioxetine Hydrobromide",1928,26435.51
IN,18,"46845",Trintellix,"Vortioxetine Hydrobromide",690,9369.3
GA,13,"30117",Trintellix,"Vortioxetine Hydrobromide",330,4688.31
MI,26,"49015",Trintellix,"Vortioxetine Hydrobromide",1650,22199.62
MS,28,"39302",Trintellix,"Vortioxetine Hydrobromide",1020,14455.26
GA,13,"30161",Trintellix,"Vortioxetine Hydrobromide",720,10112.44
KS,20,"66749",Trintellix,"Vortioxetine Hydrobromide",900,12563.38
TX,48,"76301",Trintellix,"Vortioxetine Hydrobromide",1853,25682.54
LA,22,"71111",Trintellix,"Vortioxetine Hydrobromide",660,9209.78
FL,12,"32073",Trintellix,"Vortioxetine Hydrobromide",1880,26015.55
LA,22,"70506",Trintellix,"Vortioxetine Hydrobromide",1170,15672.69
KS,20,"66606",Trintellix,"Vortioxetine Hydrobromide",420,6002.49
NC,37,"30374",Trintellix,"Vortioxetine Hydrobromide",1091,14339.03
MI,26,"49007",Trintellix,"Vortioxetine Hydrobromide",922,12650.05
NE,31,"68198",Trintellix,"Vortioxetine Hydrobromide",720,9898.95
SC,45,"28275",Trintellix,"Vortioxetine Hydrobromide",330,4577.54
GA,13,"30052",Trintellix,"Vortioxetine Hydrobromide",690,9609.13
FL,12,"32901",Trintellix,"Vortioxetine Hydrobromide",1587,22550.41
DE,10,"19933",Trintellix,"Vortioxetine Hydrobromide",785,11022.18
OR,41,"33161",Trintellix,"Vortioxetine Hydrobromide",796,10751.04
TX,48,"77027",Trintellix,"Vortioxetine Hydrobromide",1373,18827.59
WI,55,"54701",Trintellix,"Vortioxetine Hydrobromide",840,11238.75
KY,21,"42717",Trintellix,"Vortioxetine Hydrobromide",360,5110.92
AZ,04,"85711",Trintellix,"Vortioxetine Hydrobromide",570,8134.68
VA,51,"23235",Trintellix,"Vortioxetine Hydrobromide",1140,15236.61
CO,08,"81650",Trintellix,"Vortioxetine Hydrobromide",690,9206.57
OH,39,"44514",Trintellix,"Vortioxetine Hydrobromide",705,9497.61
FL,12,"33952",Trintellix,"Vortioxetine Hydrobromide",930,12919.94
NC,37,"27710",Trintellix,"Vortioxetine Hydrobromide",371,5262.79
CA,06,"95401",Trintellix,"Vortioxetine Hydrobromide",575,7833.79
TX,48,"78155",Trintellix,"Vortioxetine Hydrobromide",420,5935.21
TX,48,"75401",Trintellix,"Vortioxetine Hydrobromide",480,6427.78
VA,51,"23455",Trintellix,"Vortioxetine Hydrobromide",420,5762.62
IN,18,"47421",Trintellix,"Vortioxetine Hydrobromide",1770,24411.77
WI,55,"53220",Trintellix,"Vortioxetine Hydrobromide",330,4646.41
TN,47,"38401",Trintellix,"Vortioxetine Hydrobromide",360,5110.92
CA,06,"92780",Trintellix,"Vortioxetine Hydrobromide",2765,38736.63
NH,33,"03062",Trintellix,"Vortioxetine Hydrobromide",1013,14389.7
MO,29,"65775",Trintellix,"Vortioxetine Hydrobromide",810,11309.35
NC,37,"28646",Trintellix,"Vortioxetine Hydrobromide",1020,14518.51
MS,28,"39046",Trintellix,"Vortioxetine Hydrobromide",420,5776.17
CA,06,"93230",Trintellix,"Vortioxetine Hydrobromide",420,5888.58
KY,21,"40223",Trintellix,"Vortioxetine Hydrobromide",420,5864.06
IN,18,"46617",Trintellix,"Vortioxetine Hydrobromide",540,7310.82
WA,53,"99216",Trintellix,"Vortioxetine Hydrobromide",1477,19679.91
KY,21,"40509",Trintellix,"Vortioxetine Hydrobromide",1080,14649.44
FL,12,"32084",Trintellix,"Vortioxetine Hydrobromide",330,4638.25
IN,18,"46383",Trintellix,"Vortioxetine Hydrobromide",575,7709.02
MT,30,"59801",Trintellix,"Vortioxetine Hydrobromide",430,6100.48
AZ,04,"85254",Trintellix,"Vortioxetine Hydrobromide",390,5473.67
TX,48,"76179",Trintellix,"Vortioxetine Hydrobromide",665,9772.73
ID,16,"83702",Trintellix,"Vortioxetine Hydrobromide",870,11809.67
MI,26,"48519",Trintellix,"Vortioxetine Hydrobromide",330,4573.2
CT,09,"06320",Trintellix,"Vortioxetine Hydrobromide",980,13658.36
IN,18,"46851",Trintellix,"Vortioxetine Hydrobromide",390,5158.4
NE,31,"68198",Trintellix,"Vortioxetine Hydrobromide",516,7206.08
IL,17,"60187",Trintellix,"Vortioxetine Hydrobromide",1004,14464.34
MO,29,"96813",Trintellix,"Vortioxetine Hydrobromide",330,4976.06
OH,39,"43035",Trintellix,"Vortioxetine Hydrobromide",2700,36109.07
NY,36,"14068",Trintellix,"Vortioxetine Hydrobromide",455,6865.27
IN,18,"46060",Trintellix,"Vortioxetine Hydrobromide",629,14284.07
PA,42,"19133",Trintellix,"Vortioxetine Hydrobromide",420,5505.92
IL,17,"60477",Trintellix,"Vortioxetine Hydrobromide",488,6551.98
MA,25,"02360",Trintellix,"Vortioxetine Hydrobromide",2430,34876.56
NJ,34,"08057",Trintellix,"Vortioxetine Hydrobromide",570,8083.5
CA,06,"91206",Trintellix,"Vortioxetine Hydrobromide",990,13574.12
FL,12,"33509",Trintellix,"Vortioxetine Hydrobromide",1020,12831.59
NY,36,"14642",Trintellix,"Vortioxetine Hydrobromide",478,6721.67
NC,37,"28640",Trintellix,"Vortioxetine Hydrobromide",480,6695.21
AL,01,"35565",Trintellix,"Vortioxetine Hydrobromide",632,8987.17
TN,47,"37757",Trintellix,"Vortioxetine Hydrobromide",2220,29782.82
NY,36,"11590",Trintellix,"Vortioxetine Hydrobromide",3840,53146.12
CO,08,"80031",Trintellix,"Vortioxetine Hydrobromide",390,5362.28
MO,29,"63141",Trintellix,"Vortioxetine Hydrobromide",690,9276.09
IA,19,"79608",Trintellix,"Vortioxetine Hydrobromide",2914,41077.93
IL,17,"60540",Trintellix,"Vortioxetine Hydrobromide",580,8732.03
CA,06,"90028",Trintellix,"Vortioxetine Hydrobromide",930,12908.2
AR,05,"72223",Trintellix,"Vortioxetine Hydrobromide",600,8317.37
NY,36,"10990",Trintellix,"Vortioxetine Hydrobromide",630,8733.43
OH,39,"45263",Trintellix,"Vortioxetine Hydrobromide",974,12503.38
MN,27,"55904",Trintellix,"Vortioxetine Hydrobromide",716,9871.3
KS,20,"67156",Trintellix,"Vortioxetine Hydrobromide",690,9522.13
CT,09,"06902",Trintellix,"Vortioxetine Hydrobromide",330,6009.5
IA,19,"52002",Trintellix,"Vortioxetine Hydrobromide",335,4646.85
UT,49,"84111",Trintellix,"Vortioxetine Hydrobromide",330,4715.15
CA,06,"90277",Trintellix,"Vortioxetine Hydrobromide",360,4719.36
MN,27,"56537",Trintellix,"Vortioxetine Hydrobromide",627,8747.06
WA,53,"98541",Trintellix,"Vortioxetine Hydrobromide",360,5089.16
VA,51,"20121",Trintellix,"Vortioxetine Hydrobromide",960,12918.65
PA,42,"17078",Trintellix,"Vortioxetine Hydrobromide",1080,14248.54
PA,42,"15330",Trintellix,"Vortioxetine Hydrobromide",370,2596.95
CA,06,"92251",Trintellix,"Vortioxetine Hydrobromide",570,8042.69
SC,45,"29304",Trintellix,"Vortioxetine Hydrobromide",3010,42360.12
NY,36,"12401",Trintellix,"Vortioxetine Hydrobromide",1740,23390.65
LA,22,"75038",Trintellix,"Vortioxetine Hydrobromide",330,4286.99
VA,51,"20186",Trintellix,"Vortioxetine Hydrobromide",480,6370.19
CA,06,"92021",Trintellix,"Vortioxetine Hydrobromide",730,15192.22
OH,39,"44116",Trintellix,"Vortioxetine Hydrobromide",663,9288.51
LA,22,"71322",Trintellix,"Vortioxetine Hydrobromide",360,5071.96
IL,17,"61727",Trintellix,"Vortioxetine Hydrobromide",424,5944.69
CA,06,"91402",Trintellix,"Vortioxetine Hydrobromide",2747,38305.67
PA,42,"16146",Trintellix,"Vortioxetine Hydrobromide",360,5134.2
MO,29,"65203",Trintellix,"Vortioxetine Hydrobromide",1439,19915.16
KY,21,"42103",Trintellix,"Vortioxetine Hydrobromide",900,12531.94
NC,37,"28219",Trintellix,"Vortioxetine Hydrobromide",360,5120.04
MA,25,"02129",Trintellix,"Vortioxetine Hydrobromide",480,6773.56
FL,12,"33426",Trintellix,"Vortioxetine Hydrobromide",1178,16053.7
NY,36,"11581",Trintellix,"Vortioxetine Hydrobromide",2310,31843.67
KY,21,"42071",Trintellix,"Vortioxetine Hydrobromide",858,11820.36
OH,39,"43702",Trintellix,"Vortioxetine Hydrobromide",696,9756.32
OK,40,"73132",Trintellix,"Vortioxetine Hydrobromide",330,8944.65
FL,12,"33511",Trintellix,"Vortioxetine Hydrobromide",3480,55542.4
OK,40,"74701",Trintellix,"Vortioxetine Hydrobromide",330,4658.39
GA,13,"30703",Trintellix,"Vortioxetine Hydrobromide",450,6257.14
IN,18,"47111",Trintellix,"Vortioxetine Hydrobromide",1822,25156.42
IN,18,"46383",Trintellix,"Vortioxetine Hydrobromide",1697,24234.44
MI,26,"48307",Trintellix,"Vortioxetine Hydrobromide",360,4582.8
TX,48,"75712",Trintellix,"Vortioxetine Hydrobromide",630,8621.84
